run_id,stage,row_type,global_step,epoch,epoch_progress,loss,accuracy,val_loss,val_accuracy,learning_rate,timestamp
train_20260322_012601,train_full,batch,12634,4,0.66628,1.7794662714004517,0.7789089679718018,,,0.0005154557875357568,1774151710.467
train_20260322_012601,train_full,batch,12921,4,0.749565,1.7744642496109009,0.7804877758026123,,,0.0004604544665198773,1774151898.301
train_20260322_012601,train_full,batch,13208,4,0.83285,1.7726860046386719,0.7805966734886169,,,0.0004078035708516836,1774152090.11
train_20260322_012601,train_full,batch,13495,4,0.916135,1.7687022686004639,0.7819676399230957,,,0.0003577283932827413,1774152271.305
train_20260322_012601,train_full,batch,13782,4,0.99942,1.7666025161743164,0.7840991616249084,,,0.0003104429051745683,1774152452.816
train_20260322_012601,train_full,batch,13784,4,1.0,1.7665654420852661,0.784120500087738,,,0.0003101238689851016,1774152453.701
train_20260322_012601,train_full,epoch_end,13784,4,1.0,1.7665654420852661,0.784120500087738,0.9081307053565979,0.942891001701355,0.0003101238689851016,1774152549.578
train_20260322_012601,train_full,batch,14071,5,0.083285,1.7483196258544922,0.7850065231323242,,,0.0002658522571437061,1774152713.399
train_20260322_012601,train_full,batch,14358,5,0.16657,1.7384581565856934,0.7901241183280945,,,0.00022490075207315385,1774152896.865
train_20260322_012601,train_full,batch,14645,5,0.249855,1.7359881401062012,0.7919933199882507,,,0.0001871585554908961,1774153077.243
train_20260322_012601,train_full,batch,14932,5,0.33314,1.738746166229248,0.7912266254425049,,,0.00015293573960661888,1774153263.498
train_20260322_012601,train_full,batch,15219,5,0.416425,1.7324937582015991,0.7936301827430725,,,0.00012237891496624798,1774153442.838
train_20260322_012601,train_full,batch,15506,5,0.49971,1.7338112592697144,0.7921384572982788,,,9.561845217831433e-05,1774153624.973
train_20260322_012601,train_full,batch,15793,5,0.582995,1.7323377132415771,0.7932506799697876,,,7.2769085818436e-05,1774153807.136
train_20260322_012601,train_full,batch,16080,5,0.66628,1.7275893688201904,0.7939963340759277,,,5.392835009843111e-05,1774153989.728
train_20260322_012601,train_full,batch,16367,5,0.749565,1.7239524126052856,0.7960704565048218,,,3.9176906284410506e-05,1774154171.201
train_20260322_012601,train_full,batch,16654,5,0.83285,1.7262710332870483,0.7951110601425171,,,2.8607584681594744e-05,1774154354.636
train_20260322_012601,train_full,batch,16941,5,0.916135,1.7247203588485718,0.7953802943229675,,,2.2191579773789272e-05,1774154537.322
train_20260322_012601,train_full,batch,17228,5,0.99942,1.7247188091278076,0.7956908345222473,,,2.000064887397457e-05,1774154721.049
train_20260322_012601,train_full,batch,17230,5,1.0,1.7246179580688477,0.7957169413566589,,,2.0000235963379964e-05,1774154722.197
train_20260322_012601,train_full,epoch_end,17230,5,1.0,1.7246179580688477,0.7957169413566589,0.8917624354362488,0.9463412165641785,2.0000235963379964e-05,1774154828.092
train_20260322_012601,train_full,batch,287,6,0.083285,1.721655249595642,0.7950239777565002,,,8.328496733156499e-06,1774155177.699
train_20260322_012601,train_full,batch,574,6,0.16657,1.669406771659851,0.8188425898551941,,,1.6656993466312997e-05,1774155356.334
train_20260322_012601,train_full,batch,861,6,0.249855,1.6450275182724,0.826763927936554,,,2.4985489289974794e-05,1774155538.42
train_20260322_012601,train_full,batch,1148,6,0.33314,1.6243425607681274,0.8331201076507568,,,3.3313986932625994e-05,1774155718.497
train_20260322_012601,train_full,batch,1435,6,0.416425,1.6031955480575562,0.8383601903915405,,,4.1642484575277194e-05,1774155893.968
train_20260322_012601,train_full,batch,1722,6,0.49971,1.590674638748169,0.840129554271698,,,4.997097857994959e-05,1774156069.887
train_20260322_012601,train_full,batch,2009,6,0.582995,1.5765528678894043,0.8415956497192383,,,5.829947622260079e-05,1774156243.841
train_20260322_012601,train_full,batch,2296,6,0.66628,1.5639399290084839,0.8443897366523743,,,6.662797386525199e-05,1774156419.681
train_20260322_012601,train_full,batch,2583,6,0.749565,1.550926923751831,0.8472766280174255,,,7.495647150790319e-05,1774156589.773
train_20260322_012601,train_full,batch,2870,6,0.83285,1.5391557216644287,0.8496624231338501,,,8.328496915055439e-05,1774156762.462
train_20260322_012601,train_full,batch,3157,6,0.916135,1.5286871194839478,0.8511739373207092,,,9.161346679320559e-05,1774156934.45
train_20260322_012601,train_full,batch,3444,6,0.99942,1.5202702283859253,0.8512275218963623,,,9.994195715989918e-05,1774157209.759
train_20260322_012601,train_full,batch,3446,6,1.0,1.52032470703125,0.8511823415756226,,,9.999999747378752e-05,1774157211.009
train_20260322_012601,train_full,epoch_end,3446,6,1.0,1.52032470703125,0.8511823415756226,0.830355167388916,0.9732735753059387,9.999999747378752e-05,1774157346.959
train_20260322_012601,train_full,batch,3733,7,0.083285,1.4018372297286987,0.8623693585395813,,,9.997908637160435e-05,1774157524.561
train_20260322_012601,train_full,batch,4020,7,0.16657,1.3866779804229736,0.8660986423492432,,,9.991634578909725e-05,1774157700.97
train_20260322_012601,train_full,batch,4307,7,0.249855,1.3838189840316772,0.8633129596710205,,,9.981185576179996e-05,1774157873.91
train_20260322_012601,train_full,batch,4594,7,0.33314,1.3805568218231201,0.8612532615661621,,,9.966568177333102e-05,1774158046.955
train_20260322_012601,train_full,batch,4881,7,0.416425,1.3761612176895142,0.8604093790054321,,,9.947796206688508e-05,1774158221.652
train_20260322_012601,train_full,batch,5168,7,0.49971,1.367773175239563,0.8616161942481995,,,9.924885671352968e-05,1774158395.769
train_20260322_012601,train_full,batch,5455,7,0.582995,1.3623270988464355,0.862882673740387,,,9.897854033624753e-05,1774158570.739
train_20260322_012601,train_full,batch,5742,7,0.66628,1.3554415702819824,0.8641387224197388,,,9.866726031759754e-05,1774158746.166
train_20260322_012601,train_full,batch,6029,7,0.749565,1.3508450984954834,0.8637787699699402,,,9.831527131609619e-05,1774158919.917
train_20260322_012601,train_full,batch,6316,7,0.83285,1.3469693660736084,0.8633438348770142,,,9.792287164600566e-05,1774159090.871
train_20260322_012601,train_full,batch,6603,7,0.916135,1.3419854640960693,0.8644925355911255,,,9.74919821601361e-05,1774159265.21
train_20260322_012601,train_full,batch,6890,7,0.99942,1.3358875513076782,0.8658983111381531,,,9.70199253060855e-05,1774159438.653
train_20260322_012601,train_full,batch,6892,7,1.0,1.3357841968536377,0.8659397959709167,,,9.701649833004922e-05,1774159439.927
train_20260322_012601,train_full,epoch_end,6892,7,1.0,1.3357841968536377,0.8659398555755615,0.771874189376831,0.9737885594367981,9.701649833004922e-05,1774159544.615
train_20260322_012601,train_full,batch,7179,8,0.083285,1.265229344367981,0.8788654208183289,,,9.650486026657745e-05,1774159719.082
train_20260322_012601,train_full,batch,7466,8,0.16657,1.2609848976135254,0.8804714679718018,,,9.59543467615731e-05,1774159894.131
train_20260322_012601,train_full,batch,7753,8,0.249855,1.2571154832839966,0.8820593357086182,,,9.536541620036587e-05,1774160070.699
train_20260322_012601,train_full,batch,8040,8,0.33314,1.2602711915969849,0.8774091005325317,,,9.473856334807351e-05,1774160245.032
train_20260322_012601,train_full,batch,8327,8,0.416425,1.258961796760559,0.8782774209976196,,,9.407433390151709e-05,1774160425.615
train_20260322_012601,train_full,batch,8614,8,0.49971,1.2573373317718506,0.8793100118637085,,,9.337327355751768e-05,1774160600.088
train_20260322_012601,train_full,batch,8901,8,0.582995,1.2534887790679932,0.8803042769432068,,,9.263860556529835e-05,1774160775.215
train_20260322_012601,train_full,batch,9188,8,0.66628,1.2538766860961914,0.8790355324745178,,,9.186582610709593e-05,1774160955.978
train_20260322_012601,train_full,batch,9475,8,0.749565,1.252086877822876,0.8789440393447876,,,9.105808567255735e-05,1774161137.184
train_20260322_012601,train_full,batch,9762,8,0.83285,1.2509058713912964,0.8782883286476135,,,9.021607547765598e-05,1774161325.185
train_20260322_012601,train_full,batch,10049,8,0.916135,1.2483394145965576,0.8786476254463196,,,8.934048673836514e-05,1774161511.314
train_20260322_012601,train_full,batch,10336,8,0.99942,1.2458018064498901,0.8794300556182861,,,8.843209070619196e-05,1774161688.978
train_20260322_012601,train_full,batch,10338,8,1.0,1.2456532716751099,0.8794773817062378,,,8.842564420774579e-05,1774161690.41
train_20260322_012601,train_full,epoch_end,10338,8,1.0,1.2456532716751099,0.8794773817062378,0.7353067994117737,0.9888253808021545,8.842564420774579e-05,1774161790.302
train_20260322_012601,train_full,batch,10625,9,0.083285,1.219439148902893,0.8833296895027161,,,8.748495747568086e-05,1774161966.022
train_20260322_012601,train_full,batch,10912,9,0.16657,1.2191625833511353,0.882240891456604,,,8.651302050566301e-05,1774162139.372
train_20260322_012601,train_full,batch,11199,9,0.249855,1.2172541618347168,0.887848436832428,,,8.551419159630314e-05,1774162313.751
train_20260322_012601,train_full,batch,11486,9,0.33314,1.217502236366272,0.8867595791816711,,,8.448232983937487e-05,1774162489.9
train_20260322_012601,train_full,batch,11773,9,0.416425,1.2158242464065552,0.8872386813163757,,,8.342548971995711e-05,1774162666.444
train_20260322_012601,train_full,batch,12060,9,0.49971,1.2165263891220093,0.8874219655990601,,,8.233718108385801e-05,1774162841.099
train_20260322_012601,train_full,batch,12347,9,0.582995,1.216989278793335,0.8868684768676758,,,8.122197323245928e-05,1774163016.881
train_20260322_012601,train_full,batch,12634,9,0.66628,1.2165614366531372,0.8881410956382751,,,8.008079748833552e-05,1774163192.03
train_20260322_012601,train_full,batch,12921,9,0.749565,1.2168134450912476,0.8879149556159973,,,7.891461427789181e-05,1774163366.617
train_20260322_012601,train_full,batch,13208,9,0.83285,1.2155121564865112,0.8879681825637817,,,7.772442768327892e-05,1774163541.971
train_20260322_012601,train_full,batch,13495,9,0.916135,1.2142741680145264,0.8888184428215027,,,7.651122723473236e-05,1774163717.08
train_20260322_012601,train_full,batch,13782,9,0.99942,1.2133585214614868,0.8892589807510376,,,7.527605339419097e-05,1774163893.355
train_20260322_012601,train_full,batch,13784,9,1.0,1.2134703397750854,0.8892008066177368,,,7.526736590079963e-05,1774163894.721
train_20260322_012601,train_full,epoch_end,13784,9,1.0,1.2134703397750854,0.8892008066177368,0.7365235090255737,0.9872289896011353,7.526736590079963e-05,1774163991.133
train_20260322_012601,train_full,batch,14071,10,0.083285,1.2032535076141357,0.8902983665466309,,,7.401109905913472e-05,1774164163.079
train_20260322_012601,train_full,batch,14358,10,0.16657,1.192681908607483,0.8960964679718018,,,7.27349761291407e-05,1774164337.054
train_20260322_012601,train_full,batch,14645,10,0.249855,1.1939729452133179,0.8906975984573364,,,7.144005212467164e-05,1774164510.819
train_20260322_012601,train_full,batch,14932,10,0.33314,1.1956113576889038,0.8915913701057434,,,7.013203139649704e-05,1774164684.841
train_20260322_012601,train_full,batch,15219,10,0.416425,1.1951298713684082,0.892018735408783,,,6.880288128741086e-05,1774164857.535
train_20260322_012601,train_full,batch,15506,10,0.49971,1.192734956741333,0.8946990966796875,,,6.745826249243692e-05,1774165033.622
train_20260322_012601,train_full,batch,15793,10,0.582995,1.190223217010498,0.8961081504821777,,,6.609931006096303e-05,1774165210.0
train_20260322_012601,train_full,batch,16080,10,0.66628,1.1882829666137695,0.8974711298942566,,,6.472718087024987e-05,1774165384.503
train_20260322_012601,train_full,batch,16367,10,0.749565,1.1879432201385498,0.8972548842430115,,,6.334301724564284e-05,1774165559.113
train_20260322_012601,train_full,batch,16654,10,0.83285,1.1864566802978516,0.8979311585426331,,,6.194799789227545e-05,1774165734.952
train_20260322_012601,train_full,batch,16941,10,0.916135,1.1855069398880005,0.8984646797180176,,,6.054331606719643e-05,1774165911.6
train_20260322_012601,train_full,batch,17228,10,0.99942,1.184352993965149,0.8991196751594543,,,5.913014319958165e-05,1774166092.153
train_20260322_012601,train_full,batch,17230,10,1.0,1.1843010187149048,0.8991464972496033,,,5.9120269725099206e-05,1774166093.463
train_20260322_012601,train_full,epoch_end,17230,10,1.0,1.1843010187149048,0.8991464972496033,0.7251643538475037,0.9914516806602478,5.9120269725099206e-05,1774166197.652
train_20260322_012601,train_full,batch,17517,11,0.083285,1.1637208461761475,0.9126197695732117,,,5.769975541625172e-05,1774166370.326
train_20260322_012601,train_full,batch,17804,11,0.16657,1.1698940992355347,0.9072299599647522,,,5.6273158406838775e-05,1774166544.964
train_20260322_012601,train_full,batch,18091,11,0.249855,1.1725398302078247,0.906485915184021,,,5.484167922986671e-05,1774166718.156
train_20260322_012601,train_full,batch,18378,11,0.33314,1.1717380285263062,0.9081963300704956,,,5.340652569429949e-05,1774166892.819
train_20260322_012601,train_full,batch,18665,11,0.416425,1.1700377464294434,0.9079921245574951,,,5.197394057177007e-05,1774167068.483
train_20260322_012601,train_full,batch,18952,11,0.49971,1.1686102151870728,0.9074205160140991,,,5.054011126048863e-05,1774167243.105
train_20260322_012601,train_full,batch,19239,11,0.582995,1.167615294456482,0.9083032608032227,,,4.9101228796644136e-05,1774167419.779
train_20260322_012601,train_full,batch,19526,11,0.66628,1.168532371520996,0.907896876335144,,,4.7663543227827176e-05,1774167594.873
train_20260322_012601,train_full,batch,19813,11,0.749565,1.1677491664886475,0.907901406288147,,,4.622824417310767e-05,1774167768.458
train_20260322_012601,train_full,batch,20100,11,0.83285,1.1673091650009155,0.9082099199295044,,,4.479656490730122e-05,1774167943.399
train_20260322_012601,train_full,batch,20387,11,0.916135,1.166088342666626,0.908091127872467,,,4.336969504947774e-05,1774168118.338
train_20260322_012601,train_full,batch,20674,11,0.99942,1.1648977994918823,0.9084675908088684,,,4.194885696051642e-05,1774168294.14
train_20260322_012601,train_full,batch,20676,11,1.0,1.1649211645126343,0.9083982706069946,,,4.193897984805517e-05,1774168295.399
train_20260322_012601,train_full,epoch_end,20676,11,1.0,1.1649211645126343,0.9083982706069946,0.7253653407096863,0.9901642799377441,4.193897984805517e-05,1774168399.871
train_20260322_012601,train_full,batch,20963,12,0.083285,1.1585582494735718,0.9135453104972839,,,4.052542499266565e-05,1774168571.976
train_20260322_012601,train_full,batch,21250,12,0.16657,1.162304401397705,0.9088360071182251,,,3.9125170587794855e-05,1774168745.891
train_20260322_012601,train_full,batch,21537,12,0.249855,1.1612458229064941,0.9096617102622986,,,3.772963100345805e-05,1774168919.35
train_20260322_012601,train_full,batch,21824,12,0.33314,1.1568700075149536,0.9122523069381714,,,3.634487075032666e-05,1774169092.993
train_20260322_012601,train_full,batch,22111,12,0.416425,1.1571563482284546,0.9111607074737549,,,3.497208308544941e-05,1774169267.457
train_20260322_012601,train_full,batch,22398,12,0.49971,1.1587804555892944,0.9103876352310181,,,3.361240669619292e-05,1774169442.95
train_20260322_012601,train_full,batch,22685,12,0.582995,1.1579331159591675,0.9110331535339355,,,3.226701664971188e-05,1774169617.985
train_20260322_012601,train_full,batch,22972,12,0.66628,1.1580277681350708,0.9110273122787476,,,3.093702980550006e-05,1774169790.327
train_20260322_012601,train_full,batch,23259,12,0.749565,1.1570546627044678,0.9117486476898193,,,2.9623572117998265e-05,1774169963.41
train_20260322_012601,train_full,batch,23546,12,0.83285,1.1554542779922485,0.9126741886138916,,,2.8327765903668478e-05,1774170137.254
train_20260322_012601,train_full,batch,23833,12,0.916135,1.154792308807373,0.912510871887207,,,2.705510451050941e-05,1774170310.585
train_20260322_012601,train_full,batch,24120,12,0.99942,1.154158592224121,0.9129237532615662,,,2.5797784473979846e-05,1774170485.312
train_20260322_012601,train_full,batch,24122,12,1.0,1.1540868282318115,0.9129379987716675,,,2.5789089704630896e-05,1774170486.634
train_20260322_012601,train_full,epoch_end,24122,12,1.0,1.1540868282318115,0.9129379987716675,0.7185461521148682,0.9934085011482239,2.5789089704630896e-05,1774170585.767
train_20260322_012601,train_full,batch,24409,13,0.083285,1.1511684656143188,0.9170840978622437,,,2.455279536661692e-05,1774170759.491
train_20260322_012601,train_full,batch,24696,13,0.16657,1.156032919883728,0.9176012873649597,,,2.3338416212936863e-05,1774170934.812
train_20260322_012601,train_full,batch,24983,13,0.249855,1.1486363410949707,0.9194976687431335,,,2.214699452451896e-05,1774171108.21
train_20260322_012601,train_full,batch,25270,13,0.33314,1.150167465209961,0.9200511574745178,,,2.097953256452456e-05,1774171281.841
train_20260322_012601,train_full,batch,25557,13,0.416425,1.1538108587265015,0.9183362126350403,,,1.983703077712562e-05,1774171455.721
train_20260322_012601,train_full,batch,25844,13,0.49971,1.1526376008987427,0.9198333621025085,,,1.8720433217822574e-05,1774171631.096
train_20260322_012601,train_full,batch,26131,13,0.582995,1.1514784097671509,0.9190128445625305,,,1.7630700313020498e-05,1774171803.243
train_20260322_012601,train_full,batch,26418,13,0.66628,1.150288701057434,0.9198606610298157,,,1.6568736100452952e-05,1774171977.094
train_20260322_012601,train_full,batch,26705,13,0.749565,1.1510781049728394,0.9192254543304443,,,1.5535460988758132e-05,1774172153.383
train_20260322_012601,train_full,batch,26992,13,0.83285,1.1503918170928955,0.9186410903930664,,,1.453173354093451e-05,1774172327.742
train_20260322_012601,train_full,batch,27279,13,0.916135,1.1475615501403809,0.9186331629753113,,,1.3558393220591825e-05,1774172507.034
train_20260322_012601,train_full,batch,27566,13,0.99942,1.1474448442459106,0.9187957048416138,,,1.261950092157349e-05,1774172680.843
train_20260322_012601,train_full,batch,27568,13,1.0,1.1475859880447388,0.9186704754829407,,,1.2613045328180306e-05,1774172682.217
train_20260322_012601,train_full,epoch_end,27568,13,1.0,1.1475859880447388,0.9186704754829407,0.7146683931350708,0.9942324757575989,1.2613045328180306e-05,1774172789.418
train_20260322_012601,train_full,batch,27855,14,0.083285,1.1434574127197266,0.9171385169029236,,,1.1703062227752525e-05,1774172963.457
train_20260322_012601,train_full,batch,28142,14,0.16657,1.1458545923233032,0.9125925898551941,,,1.0828858648892492e-05,1774173139.092
train_20260322_012601,train_full,batch,28429,14,0.249855,1.1452792882919312,0.9158862829208374,,,9.985068572859745e-06,1774173312.768
train_20260322_012601,train_full,batch,28716,14,0.33314,1.1433184146881104,0.9175740480422974,,,9.17552642931696e-06,1774173488.142
train_20260322_012601,train_full,batch,29003,14,0.416425,1.1447521448135376,0.9176611304283142,,,8.400905244343448e-06,1774173661.588
train_20260322_012601,train_full,batch,29290,14,0.49971,1.1447951793670654,0.9182182550430298,,,7.661858035135083e-06,1774173835.187
train_20260322_012601,train_full,batch,29577,14,0.582995,1.1451678276062012,0.9179006814956665,,,6.9590182647516485e-06,1774174009.23
train_20260322_012601,train_full,batch,29864,14,0.66628,1.1439595222473145,0.9180163741111755,,,6.292970738286385e-06,1774174182.459
train_20260322_012601,train_full,batch,30151,14,0.749565,1.1418266296386719,0.9191407561302185,,,5.664284344675252e-06,1774174357.975
train_20260322_012601,train_full,batch,30438,14,0.83285,1.14171302318573,0.9190657734870911,,,5.073490228824085e-06,1774174532.185
train_20260322_012601,train_full,batch,30725,14,0.916135,1.1422677040100098,0.9187519550323486,,,4.5210931602923665e-06,1774174704.936
train_20260322_012601,train_full,batch,31012,14,0.99942,1.1424038410186768,0.9188002347946167,,,4.007550160167739e-06,1774174879.516
train_20260322_012601,train_full,batch,31014,14,1.0,1.1424858570098877,0.9187021851539612,,,4.0041068132268265e-06,1774174880.827
train_20260322_012601,train_full,epoch_end,31014,14,1.0,1.1424858570098877,0.9187021851539612,0.7149870991706848,0.9934085011482239,4.0041068132268265e-06,1774174977.193
train_20260322_012601,train_full,batch,31301,15,0.083285,1.1292167901992798,0.9273737072944641,,,3.5301291063660756e-06,1774175150.271
train_20260322_012601,train_full,batch,31588,15,0.16657,1.1371479034423828,0.9235355257987976,,,3.095846750511555e-06,1774175323.636
train_20260322_012601,train_full,batch,31875,15,0.249855,1.1383219957351685,0.9211309552192688,,,2.7016249077860266e-06,1774175497.554
train_20260322_012601,train_full,batch,32162,15,0.33314,1.1412707567214966,0.919751763343811,,,2.347803501834278e-06,1774175670.927
train_20260322_012601,train_full,batch,32449,15,0.416425,1.140714168548584,0.9203397035598755,,,2.0346715245977975e-06,1774175846.362
train_20260322_012601,train_full,batch,32736,15,0.49971,1.1396867036819458,0.9196519255638123,,,1.762500232871389e-06,1774176020.677
train_20260322_012601,train_full,batch,33023,15,0.582995,1.1391171216964722,0.9202572703361511,,,1.5315170003304956e-06,1774176196.562
train_20260322_012601,train_full,batch,33310,15,0.66628,1.1392450332641602,0.9198810458183289,,,1.3419164588412968e-06,1774176370.403
train_20260322_012601,train_full,batch,33597,15,0.749565,1.1389846801757812,0.9194734692573547,,,1.1938639090658398e-06,1774176543.85
train_20260322_012601,train_full,batch,33884,15,0.83285,1.1384320259094238,0.9197245240211487,,,1.0874802001126227e-06,1774176716.466
train_20260322_012601,train_full,batch,34171,15,0.916135,1.140060305595398,0.9189845323562622,,,1.0230074849459925e-06,1774176893.477
train_20260322_012601,train_full,batch,34458,15,0.99942,1.140393853187561,0.9193130135536194,,,1.000050133370678e-06,1774177067.96
train_20260322_012601,train_full,batch,34460,15,1.0,1.1404091119766235,0.919264554977417,,,1.0000353540817741e-06,1774177069.196
train_20260322_012601,train_full,epoch_end,34460,15,1.0,1.1404091119766235,0.919264554977417,0.7149221897125244,0.9939749836921692,1.0000353540817741e-06,1774177161.681
